MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, CalleePrediction, CallerPrediction
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,1,R0,51,de.java_chess.javaChess.game.GameImpl,N,N,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,null,null
737,de.java_chess.javaChess.game.GameImpl.setMoved,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,4,4,4,0,3,2,1,0,3,3,3,0,3,2,0,1,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,1,1,0,3,0,3,0,2,0,2,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,2,0,0,3,0,3,0,2,0,2,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,1,1,0,3,0,3,0,2,0,2,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,2,2,0,0,2,2,0,0,3,3,0,0,2,2,0,0,null,null
374,de.java_chess.javaChess.game.GameImpl.doPly,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,2,2,0,0,1,1,0,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,2,2,0,0,1,1,0,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,3,3,0,0,1,1,0,0,2,2,0,0,1,1,0,0,null,null
375,de.java_chess.javaChess.game.GameImpl.getLastGameStatus,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,3,0,3,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
376,de.java_chess.javaChess.game.GameImpl.getLastPly,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
377,de.java_chess.javaChess.game.GameImpl.getNumberOfPlies,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,2,2,2,0,2,2,0,0,3,3,3,0,2,2,0,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,null,null
379,de.java_chess.javaChess.game.GameImpl.reset,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,1,R0,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,null,null
381,de.java_chess.javaChess.game.GameImpl.undoLastPly,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,1,R0,53,de.java_chess.javaChess.menu.EditMenu,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,2,R1,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,3,R2,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,4,R3,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,5,R4,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,6,R5,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,7,R6,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
383,de.java_chess.javaChess.menu.EditMenu.-init-,8,R7,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,1,R0,53,de.java_chess.javaChess.menu.EditMenu,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,2,R1,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,3,R2,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,4,R3,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,5,R4,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,6,R5,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,7,R6,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
385,de.java_chess.javaChess.menu.EditMenu.getMenu,8,R7,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,1,R0,53,de.java_chess.javaChess.menu.EditMenu,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,2,R1,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,3,R2,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,4,R3,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,5,R4,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,6,R5,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,7,R6,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
386,de.java_chess.javaChess.menu.EditMenu.setNotationPanel,8,R7,53,de.java_chess.javaChess.menu.EditMenu,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,1,R0,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,2,R1,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,3,R2,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,4,R3,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,5,R4,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,6,R5,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,7,R6,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,null,null
398,de.java_chess.javaChess.notation.GameNotationImpl.-init-,8,R7,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,1,R0,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,5,5,0,0,3,2,1,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,2,R1,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,5,0,5,0,3,0,3,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,3,R2,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,5,0,5,0,3,0,3,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,4,R3,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,5,0,5,0,3,1,2,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,5,R4,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,5,0,5,0,3,0,3,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,6,R5,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,5,5,0,0,3,3,0,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,7,R6,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,5,5,0,0,3,3,0,0,null,null
399,de.java_chess.javaChess.notation.GameNotationImpl.addPly,8,R7,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,5,0,5,0,3,1,2,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,1,R0,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,2,R1,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,3,R2,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,4,R3,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,5,R4,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,6,R5,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,7,R6,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
401,de.java_chess.javaChess.notation.GameNotationImpl.getNotationPanel,8,R7,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,1,R0,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,2,2,0,0,1,1,0,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,2,R1,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,3,R2,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,4,R3,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,2,0,2,0,1,0,1,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,5,R4,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,6,R5,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,2,2,0,0,1,1,0,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,7,R6,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,2,2,0,0,1,1,0,0,null,null
403,de.java_chess.javaChess.notation.GameNotationImpl.getPGNheader,8,R7,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,1,R0,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,2,R1,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,3,R2,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,4,R3,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,5,R4,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,6,R5,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,7,R6,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,null,null
404,de.java_chess.javaChess.notation.GameNotationImpl.getPlayerInfo,8,R7,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,null,null
407,de.java_chess.javaChess.notation.GameNotationImpl.reset,1,R0,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,1,0,0,4,4,0,0,2,2,0,0,null,null
407,de.java_chess.javaChess.notation.GameNotationImpl.reset,2,R1,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,null,null
407,de.java_chess.javaChess.notation.GameNotationImpl.reset,3,R2,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,null,null
407,de.java_chess.javaChess.notation.GameNotationImpl.reset,4,R3,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,null,null
407,de.java_chess.javaChess.notation.GameNotationImpl.reset,5,R4,55,de.java_chess.javaChess.notation.GameNotationImpl,N,N,0,1,0,1,0,1,0,1,1,0,0,4,0,4,0,2,0,2,0,null,null
407,de.java_chess.javaChess.notation.GameNotationImpl.reset,6,R5,55,de.java_chess.javaChess.notation.GameNotationImpl,T,T,1,0,0,1,1,0,0,1,0,1,0,4,4,0,0,2,2,0,0,null,null
